lng,lat
-76.6701475,39.756826200000006
-91.79097,33.62812
-121.6932437,41.0249681
-92.4011124,31.5830311
-117.8447019,44.8012716
-91.7538817,33.6946684
-106.8063989,41.4549764
-87.5494745,41.7246539
-92.6586401,30.82273630000001
-81.0809848,32.081259
-92.1057549,33.6444761
-82.3478,34.37735
-92.1057549,33.6444761
-122.4768981,44.7677947
-91.50077,44.81658
-94.0082563,30.1671932
-123.11445,45.61931
-76.30134,40.03833
-94.2743628,32.148066
-91.79097,33.62812
-83.37893890000002,33.3069978
-111.9737732,41.2231225
-86.8094808,33.5178769
-123.4293696,43.1038157
-107.71625,38.4948194
-80.1205256,35.48781279999999
-80.1205256,35.48781279999999
-119.0692659,35.93935829999999
-121.8347401,45.83542050000001
-124.1460963,40.8134774
-111.9737732,41.2231225
-116.5622428,47.2237308
-84.1224036,33.0531651
-95.0390536,35.13233579999999
-75.51148,41.30053
-91.50077,44.81658
-122.08556000000002,37.67135
-109.9973244,34.53802879999999
-76.23632479999998,40.0033209
-83.1863358,29.6372166
-80.83925,33.036190000000005
-82.13524,31.18189000000001
-80.4326521,33.3153375
-123.08855,44.04992
-123.06972749999998,43.7887466
-91.79097,33.62812
-83.11127979999998,32.4958623
-91.7538817,33.6946684
-116.5601562,47.8996027
-91.6566377,35.7948136
-124.22424,43.40661
-91.7538817,33.6946684
-92.797901,31.43804930000001
-81.4169093,35.81519739999999
-87.5791287,32.9204235
-122.4768981,44.7677947
-122.5110937,44.8085931
-94.0082563,30.1671932
-88.92087,31.16983
-94.43879,33.4935489
-123.1292512,45.6663483
-123.0847061,44.06371729999999
-123.4974762,44.127802
-92.6586401,30.82273630000001
-123.0847061,44.06371729999999
-124.15953,40.80328
-92.4011124,31.5830311
-95.3704009,29.752554
-121.82048,45.72558
-92.6586401,30.82273630000001
-123.0847061,44.06371729999999
-92.6586401,30.82273630000001
-88.13401909999996,41.9194214
-79.86881,36.68997
-81.24124,32.75368
-122.4519408,45.2535432
-89.1324866,32.3077848
-95.6037465,34.2476471
-87.7664934,41.8483683
-87.50495719999998,41.6091215
-123.0847061,44.06371729999999
-92.6586401,31.91961239999999
-99.4450439,27.5676627
-92.797901,31.43804930000001
-90.9342973,43.8348516
-85.97567,41.68677
-116.9138834,47.303458
-123.36505,42.94962
-85.00044,41.9406
-87.5791287,32.9204235
-119.0925356,39.612941
-87.5791287,32.9204235
-123.42858,43.10247
-87.56924609999999,34.7830467
-92.6586401,30.82273630000001
-84.31212640000003,32.9047684
-95.8564864,37.5362737
-91.7538817,33.6946684
-92.797901,31.43804930000001
-116.11967,45.92575
-91.35413,37.96835
-93.1478514,35.031174799999995
-92.6586401,30.82273630000001
-86.54006740000001,37.1184213
-92.6586401,30.82273630000001
-123.4974762,44.127802
-80.1205256,35.48781279999999
-96.7012424,40.8298688
-94.0169,34.120020000000004
-81.1526976,35.5791608
-81.65621999999998,30.33147
-120.38219,37.9833
-82.34518899999998,31.8081037
-124.22424,43.40661
-118.8123938,45.6373126
-84.3962535,30.6374979
-76.72210820000002,39.919617
-123.06452,43.79734000000001
-93.4397386,34.393834600000005
-117.7348304,48.6306003
-124.0075476,40.44518910000001
-87.55936129999998,41.5154536
-80.60486999999998,28.38459000000001
-122.84226,46.00813
-123.06972749999998,43.7887466
-81.19107,40.42795
-121.29281,38.89161
-122.94969009999998,44.8023143
-92.4011124,31.5830311
-122.9381639,46.1381594
-76.7567368,35.8087701
-89.1324866,32.3077848
-124.131221,42.0809237
-95.8353837,33.9928213
-107.8776,38.47863
-91.1736994,37.9302463
-92.6586401,30.82273630000001
-123.01955,44.04788
-87.55936129999998,41.5154536
-91.79097,33.62812
-121.58717,39.14497
-86.71897,31.6673
-93.37455,38.25156
-117.4316272,47.66007159999999
-92.6586401,31.91961239999999
-124.131221,42.0809237
-86.54006740000001,40.2981184
-124.0075476,40.44518910000001
-92.4011124,31.5830311
-93.3337208,45.1243266
-91.79097,33.62812
-122.94969009999998,44.8023143
-122.9615521,42.4081356
-92.6586401,30.82273630000001
-124.131221,42.0809237
-76.72210820000002,39.919617
-83.2077645,31.7664035
-78.8920444,35.9981205
-123.00316409999998,46.036805
-94.01266,30.12455
-94.01266,30.12455
-83.11127979999998,32.4958623
-76.30134,40.03833
-79.75389,34.06273
-106.8063989,41.4549764
-79.75389,34.06273
-87.86104,41.12001
-87.86104,41.12001
-124.131221,42.0809237
-117.90455,48.54657
-86.8094808,33.5178769
-84.6688348,32.085419
-87.55936129999998,41.5154536
-94.0082563,30.1671932
-124.131221,42.0809237
-94.0082563,30.1671932
-92.6586401,30.82273630000001
-121.49085,38.57944000000001
-122.12500159999998,48.19857930000001
-87.55936129999998,41.5154536
-92.6586401,30.82273630000001
-76.23632479999998,40.0033209
-92.6586401,30.82273630000001
-83.91089680000002,32.5483579
-87.55936129999998,41.5154536
-92.6586401,30.82273630000001
-121.6932437,41.0249681
-94.0082563,30.1671932
-121.46623,45.71513
-123.4351223,42.9253904
-122.94969009999998,44.8023143
-123.4351223,42.9253904
-76.7567368,35.8087701
-122.94969009999998,44.8023143
-116.1006931,45.8917511
-81.97522,33.4793
-93.4397386,34.393834600000005
-95.83184,37.53017
-92.41074,33.810520000000004
-76.60372219999998,39.29941450000001
-83.2077645,31.7664035
-120.97042340000002,37.6346973
-76.72210820000002,39.919617
-89.1324866,32.3077848
-76.6701475,39.756826200000006
-76.72210820000002,39.919617
-76.23632479999998,40.0033209
-92.797901,31.43804930000001
-123.3719554,44.34393729999999
-118.44875,34.22303
-76.23632479999998,40.0033209
-118.8123938,45.6373126
-76.6701475,39.756826200000006
-121.82048,45.72558
-83.54965659999998,30.781517600000004
-94.0082563,30.1671932
-87.91386700000002,32.4068841
-94.0082563,30.1671932
-76.72210820000002,39.919617
-93.92949,29.89941
-83.2077645,31.7664035
-92.6586401,31.91961239999999
-83.06835190000002,42.6834831
-98.80463,28.47326
-123.0941587,44.5277138
-76.7567368,35.8087701
-92.6586401,43.0275603
-123.0847061,44.06371729999999
-92.797901,31.43804930000001
-87.55936129999998,41.5154536
-86.8094808,33.5178769
-81.36194019999998,32.98209
-94.0082563,30.1671932
-83.37893890000002,33.3069978
-124.131221,42.0809237
-92.6586401,30.82273630000001
-122.12641,48.1943
-77.43862,35.37511
-122.3169216,48.4919143
-76.6701475,39.756826200000006
-80.60486999999998,28.38459000000001
-80.60486999999998,28.38459000000001
-81.65556070000002,30.3276337
-122.94969009999998,44.8023143
-89.43025,31.82978
-91.7538817,33.6946684
-90.3244837,45.5436057
-94.0082563,30.1671932
-95.6037465,34.2476471
-91.7538817,33.6946684
-94.0082563,30.1671932
-81.21385,34.70509000000001
-123.0179348,44.059912
-76.6701475,39.756826200000006
-76.60372219999998,39.29941450000001
-76.6701475,39.756826200000006
-117.7348304,48.6306003
-76.60372219999998,39.29941450000001
-90.1307797,30.4587407
-124.131221,42.0809237
-92.24201,31.90384
-92.64116,35.16077
-123.34327,43.2109
-98.80463,28.47326
-122.94969009999998,44.8023143
-92.6586401,30.82273630000001
-92.6586401,30.82273630000001
-87.72095589999998,31.7889793
-76.6701475,39.756826200000006
-121.6164031,45.629922
-89.1324866,32.7603148
-122.94969009999998,44.8023143
-121.8347401,45.83542050000001
-90.0523125,35.1428747
-83.37893890000002,33.3069978
-116.02798,46.22906
-76.6701475,39.756826200000006
-76.6701475,39.756826200000006
-90.9247501,32.4659886
-79.3127543,35.9371041
-76.6701475,39.756826200000006
-121.82048,45.72558
-117.8447019,44.8012716
-82.50277,33.46802
-89.15288000000002,32.33232
-79.94057,37.27152
-121.8347401,45.83542050000001
-116.7977799,43.94233970000001
-83.2077645,31.7664035
-113.7394389,47.3013686
-106.8063989,41.4549764
-117.6481,34.06458
-92.8178291,33.8983023
-123.06972749999998,43.7887466
-92.1057549,33.6444761
-81.0809848,32.081259
-82.32348429999998,30.371482300000004
-122.5337802,45.0503046
-76.67948,39.7689
-80.62159100000002,28.4076485
-83.78272,31.97156
-76.67948,39.7689
-122.2770147,45.6128131
-93.3993751,34.2618621
-78.3159411,38.3815386
-122.94969009999998,44.8023143
-94.028678,34.1318213
-89.11771999999998,32.771609999999995
-124.131221,42.0809237
-123.0179348,44.059912
-94.0082563,30.1671932
-124.131221,42.0809237
-121.8347401,45.83542050000001
-117.7348304,48.6306003
-79.1435645,35.652202
-101.9348069,34.9320346
-106.47887140000002,31.7597373
-87.72095589999998,31.7889793
-91.6566377,35.7948136
-121.2317125,40.3077991
-94.9870491,29.7299827
-86.8094808,33.5178769
-86.8094808,33.5178769
-94.0082563,30.1671932
-72.48566,41.01005
-91.92939,44.88159
-121.6626561,45.7834627
-87.86104,41.12001
-121.2317125,40.3077991
-95.36968,29.760590000000004
-114.18228,48.37064
-97.61762,32.53291
-95.36968,29.760590000000004
-122.4768981,44.7677947
-122.4768981,44.7677947
-89.2277026,31.9677239
-124.131221,42.0809237
-116.88609,47.33519
-116.5622428,47.2237308
-123.4351223,42.9253904
-117.2089374,34.1286356
-92.97755579999999,43.6372455
-117.7348304,48.6306003
-123.06452,43.79734000000001
-122.6882145,45.505603
-76.72210820000002,39.919617
-113.7394389,47.3013686
-124.131221,42.0809237
-117.6710342,48.3014069
-78.70064,38.06973
-87.50893,41.60539
-122.6882145,45.505603
-87.86104,41.12001
-87.86104,41.12001
-87.72095589999998,31.7889793
-122.6882145,45.505603
-92.8178291,33.540871700000004
-87.72095589999998,31.7889793
-122.28015,40.4526321
-111.97047,41.22258
-117.538791,48.1422375
-124.131221,42.0809237
-122.94039,40.73243
-93.1378173,33.8905971
-124.15953,40.80328
-93.37455,38.25156
-124.131221,42.0809237
-76.7243,39.96453
-76.72210820000002,39.919617
-123.1546587,47.21901389999999
-122.23539,40.17806
-76.72210820000002,39.919617
-120.3798102,42.2130921
-115.2616765,47.748476200000006
-116.1006931,45.8917511
-118.2585096,33.8232001
-117.538791,48.1422375
-117.8447019,44.8012716
-83.2077645,31.7664035
-123.2374563,43.16992020000001
-91.7538817,33.6946684
-118.1649291,33.89777370000001
-77.42429720000001,35.6450428
-93.14941,33.92195
-118.8123938,45.6373126
-91.7538817,33.6946684
-116.02798,46.22906
-107.71625,38.4948194
-85.37562489999998,32.7008882
-124.131221,42.0809237
-76.60372219999998,39.29941450000001
-86.2970998,37.4529896
-89.0370477,30.915215600000003
-121.5415985,45.6259291
-95.61988,34.2313
-103.2308,44.08146
-107.71625,38.4948194
-122.94969009999998,44.8023143
-78.3159411,38.3815386
-118.1941785,33.7415317
-76.60372219999998,39.29941450000001
-123.0179348,44.059912
-116.02798,46.22906
-92.6586401,30.82273630000001
-82.79941939999998,40.7140659
-92.5792482,33.1872424
-90.0523125,35.1428747
-94.4182089,34.49535460000001
-93.3792057,43.6261063
-88.08030509999998,30.8242537
-76.67948,39.7689
-93.37455,38.25156
-117.90455,48.54657
-93.3792057,38.2259245
-87.72095589999998,31.7889793
-93.1478514,35.031174799999995
-85.54062090000002,30.9339226
-90.6393702,31.5810726
-99.4450439,27.5676627
-123.34327,43.2109
-123.1292512,45.6663483
-122.67563,45.5118
-106.8063989,41.4549764
-83.11127979999998,32.4958623
-117.01705,46.41873
-116.03431940000002,46.255167
-121.6164031,45.629922
-77.4128193,35.3744041
-123.2842446,45.18350820000001
-122.9281375,40.7415454
-92.6586401,31.91961239999999
-93.1378173,33.8905971
-121.8347401,45.83542050000001
-123.6108694,42.589495
-89.8879304,30.7579352
-92.24201,31.90384
-87.72686,31.78802
-118.243891,34.0653347
-92.06427,33.61416
-86.8421125,32.79136210000001
-123.0179348,44.059912
-87.95308490000002,30.7189323
-93.9776389,29.8796363
-123.4351223,42.9253904
-123.36505,42.94962
-120.3666099,37.9768028
-123.0847061,44.06371729999999
-95.6037465,34.2476471
-94.028678,34.1318213
-82.13524,31.18189000000001
-123.6108694,42.589495
-87.62216,32.99879
-122.7488096,45.6837914
-122.9615521,42.4081356
-123.4351223,42.9253904
-91.50077,44.81658
-116.1006931,45.8917511
-123.06972749999998,43.7887466
-92.4011124,31.5830311
-87.47148809999999,46.2195586
-92.64116,35.16077
-93.55185,34.32564
-123.6108694,42.589495
-93.37455,38.25156
-86.2970998,37.4529896
-123.6108694,42.589495
-123.0847061,44.06371729999999
-123.6108694,42.589495
-123.6108694,42.589495
-120.34598,42.18907
-92.59497,31.94111
-123.4351223,42.9253904
-123.4351223,42.9253904
-120.34598,42.18907
-123.0847061,44.06371729999999
-90.9247501,32.4659886
-124.131221,42.0809237
-81.49379929999998,31.6860953
-123.6108694,42.589495
-120.3666099,37.9768028
-90.4611,31.14433
-94.4182089,34.49535460000001
-123.4351223,42.9253904
-121.8347401,45.83542050000001
-87.28172719999998,37.5861863
-122.3667585,48.4094193
-123.4351223,42.9253904
-120.34598,42.18907
-120.34598,42.18907
-122.7488096,45.6837914
-121.6331637,43.4990707
-123.36505,42.94962
-93.318747,33.3717338
-121.6626561,45.7834627
-92.6387795,35.164238899999994
-92.8178291,33.8983023
-123.9996559,47.53402970000001
-92.1057549,33.6444761
-122.61622,44.777
-123.01955,44.04788
-109.9973244,34.53802879999999
-92.59032,34.16903
-120.34598,42.18907
-121.6626561,45.7834627
-123.0847061,44.06371729999999
-123.0776058,44.25532860000001
-122.57804,45.14765
-93.55185,34.32564
-124.131221,42.0809237
-123.6108694,42.589495
-124.131221,42.0809237
-123.06972749999998,43.7887466
-81.36194019999998,32.98209
-124.131221,42.0809237
-123.4351223,42.9253904
-93.9776389,29.8796363
-123.4293696,43.1038157
-122.4014193,40.1381076
-121.82048,45.72558
-79.92486690000001,32.7791432
-122.7488096,45.6837914
-93.1378173,33.8905971
-120.34598,42.18907
-123.36505,42.94962
-120.3798102,42.2130921
-117.01705,46.41873
-113.7394389,47.3013686
-123.8289747,40.7395757
-123.8289747,40.7395757
-122.5337802,45.0503046
-120.34598,42.18907
-95.61988,34.2313
-123.4293696,43.1038157
-86.8094808,33.5178769
-123.13223,45.57017099999999
-123.4293696,43.1038157
-115.09546,47.3007
-122.94969009999998,44.8023143
-77.43862,35.37511
-122.2859016,46.5443556
-124.131221,42.0809237
-123.4293696,43.1038157
-123.06972749999998,43.7887466
-122.9615521,42.4081356
-124.131221,42.0809237
-123.06972749999998,43.7887466
-119.05102,39.56384
-123.4351223,42.9253904
-124.131221,42.0809237
-93.37455,38.25156
-76.74956999999998,35.8663
-93.1478514,35.031174799999995
-124.28957,42.0549
-123.213851,39.14119700000001
-120.3798102,42.2130921
-119.0925356,39.612941
-116.5601562,47.8996027
-123.81598,46.97587
-90.07775,29.9537
-86.8094808,33.5178769
-123.4351223,42.9253904
-123.4351223,42.9253904
-79.8520818,36.71340170000001
-93.3792057,38.2259245
-94.87965,47.47315
-124.10294,40.47996
-120.34598,42.18907
-120.34598,42.18907
-116.90253020000002,46.20350879999999
-76.74956999999998,35.8663
-76.7567368,35.8087701
-87.91386700000002,32.4068841
-123.4351223,42.9253904
-123.0179348,44.059912
-112.0789355,33.4495511
-120.73063,46.38288
-84.4127,30.62398
-76.60372219999998,39.29941450000001
-79.92486690000001,32.7791432
-124.131221,42.0809237
-93.37455,38.25156
-90.6393702,31.5810726
-123.9260215,46.8765217
-107.71625,38.4948194
-90.01865550000002,31.60548799999999
-117.7348304,48.6306003
-89.81303559999998,33.7516314
-117.6710342,48.3014069
-80.3101684,25.8235041
-83.0495622,42.328245
-123.45574,44.54345989999999
-92.1057549,33.6444761
-117.01705,46.41873
-90.4611,31.14433
-122.6882145,45.505603
-81.22985299999998,32.7490635
-122.7691734,46.027172
-123.2842446,45.18350820000001
-89.1324866,32.7603148
-120.3798102,42.2130921
-118.933902,44.44679710000001
-81.1747498,32.1047515
-81.36194019999998,32.98209
-103.2308,44.08146
-120.3666099,37.9768028
-79.92486690000001,32.7791432
-95.6037465,34.2476471
-79.76819,34.193670000000004
-94.028678,34.1318213
-123.0847061,44.06371729999999
-122.67563,45.5118
-115.9289608,48.6521759
-92.64014,31.92584
-87.79600669999998,41.2397569
-117.01705,46.41873
-117.01705,46.41873
-122.67563,45.5118
-93.9776389,29.8796363
-89.20867729999998,33.3909832
-121.6626561,45.7834627
-90.6393702,31.5810726
-76.72210820000002,39.919617
-124.131221,42.0809237
-87.91386700000002,32.4068841
-122.94969009999998,44.8023143
-122.9490589,46.7417817
-123.08855,44.04992
-93.4397386,34.393834600000005
-121.6164031,45.629922
-123.08855,44.04992
-123.3006354,48.0962308
-95.6037465,34.2476471
-106.8063989,41.4549764
-92.6586401,30.82273630000001
-123.2831436,46.0522259
-121.2317125,40.3077991
-121.6164031,45.629922
-121.46623,45.71513
-116.56625,47.31624
-92.24201,31.90384
-93.22334,35.03342
-122.95298,46.72895
-122.7691734,46.027172
-92.6586401,31.91961239999999
-120.3798102,42.2130921
-123.4351223,42.9253904
-121.6626561,45.7834627
-81.0809848,32.081259
-93.37455,38.25156
-93.37455,38.25156
-92.1057549,33.6444761
-122.5337802,45.0503046
-121.6164031,45.629922
-122.5337802,45.0503046
-120.3798102,42.2130921
-121.2317125,40.3077991
-120.3666099,37.9768028
-124.131221,42.0809237
-86.81175999999998,33.52068
-122.90615,44.00003
-92.6586401,31.91961239999999
-94.4182089,34.49535460000001
-90.6393702,31.5810726
-117.7348304,48.6306003
-120.3798102,42.2130921
-122.6882145,45.505603
-92.5792482,33.1872424
-120.3798102,42.2130921
-106.8063989,41.4549764
-121.6164031,45.629922
-118.2351192,33.8803536
-106.8063989,41.4549764
-93.37455,38.25156
-89.81303559999998,33.7516314
-87.28172719999998,37.5861863
-94.82855,33.89588
-96.9584922,32.8012869
-113.7394389,47.3013686
-93.37455,38.25156
-123.1546587,47.21901389999999
-123.6108694,42.589495
-120.34598,42.18907
-122.4519408,45.2535432
-124.131221,42.0809237
-110.4738762,41.2758519
-116.56625,47.31624
-123.2374563,43.16992020000001
-123.4351223,42.9253904
-124.131221,42.0809237
-93.37455,38.25156
-81.36194019999998,32.98209
-123.0847061,44.06371729999999
-93.37455,38.25156
-123.4351223,42.9253904
-124.1460963,40.8134774
-86.81175999999998,33.52068
-118.1770385,48.77513279999999
-124.131221,42.0809237
-116.1006931,45.8917511
-123.13223,45.57017099999999
-93.92949,29.89941
-89.2277026,31.9677239
-74.16509909999998,40.6967435
-76.60372219999998,39.29941450000001
-90.9247501,32.4659886
-93.37455,38.25156
-107.71625,38.4948194
-85.54062090000002,30.9339226
-122.95059,46.14682
-90.5068824,31.10130250000001
-79.7512033,34.0685346
-122.7398348,46.46427689999999
-107.71625,38.4948194
-94.8520636,33.924262799999994
-91.7538817,33.6946684
-91.7538817,33.6946684
-93.4397386,31.3768166
-93.37455,38.25156
-106.8063989,41.4549764
-92.6586401,30.82273630000001
-116.5622428,47.2237308
-89.2277026,31.9677239
-122.4519408,45.2535432
-93.1378173,33.8905971
-123.8289747,40.7395757
-122.4768981,44.7677947
-79.92486690000001,32.7791432
-88.70308,32.36509
-80.12,26.09
-122.6882145,45.505603
-99.6,27.8
-94.028678,34.1318213
-91.8708613,36.29188370000001
-72.3092068,44.7929684
-86.6207943,31.720525899999995
-89.81303559999998,33.7516314
-93.1428341,35.2785177
-85.2,39.3
-87.32149079999998,31.5319093
-123.4293696,43.1038157
-76.60372219999998,39.29941450000001
-107.71625,38.4948194
-91.7538817,33.6946684
-90.0523125,35.1428747
-78.22233,34.335840000000005
-91.50077,44.81658
-89.1324866,32.7603148
-91.7538817,33.6946684
-95.6037465,34.2476471
-88.08030509999998,30.8242537
-124.28957,42.0549
-89.81303559999998,33.7516314
-122.2770147,45.6128131
-91.50077,44.81658
-123.0847061,44.06371729999999
-123.9996559,47.53402970000001
-92.6586401,30.82273630000001
-91.50077,44.81658
-87.55936129999998,41.5154536
-122.2770147,45.6128131
-91.50077,44.81658
-91.50077,44.81658
-121.22745,40.3114
-76.74956999999998,35.8663
-91.7538817,33.6946684
-121.2317125,40.3077991
-87.55936129999998,41.5154536
-91.50077,44.81658
-123.9577606,47.1288416
-92.2039933,33.0370098
-116.1006931,45.8917511
-123.3070994,43.2823954
-93.37455,38.25156
-85.23084140000002,30.670725
-122.9615521,42.4081356
-123.3070994,43.2823954
-122.2859016,46.5443556
-93.37455,38.25156
-121.6932437,41.0249681
-88.59517509999998,32.3029712
-123.0847061,44.06371729999999
-122.67563,45.5118
-123.0847061,44.06371729999999
-93.3993751,34.2618621
-124.131221,42.0809237
-107.71625,38.4948194
-107.71625,38.4948194
-74.39393390000002,40.5054763
-118.7864,45.6718
-88.59517509999998,32.3029712
-120.38219,37.9833
-85.5,38.2
-96.0044121,38.97933520000001
-91.7538817,33.6946684
-116.1006931,45.8917511
-92.66546,33.21151
-84.42,39.34
-94.0082563,30.1671932
-121.2317125,40.3077991
-94.0082563,30.1671932
-122.94969009999998,44.8023143
-116.83468,46.91372
-123.0847061,44.06371729999999
-116.347466,47.2193876
-123.1292512,45.6663483
-89.1324866,32.3077848
-92.6586401,30.82273630000001
-121.50406,43.67
-118.7864,45.6718
-85.2,39.3
-91.82208179999999,35.65049050000001
-91.7538817,33.6946684
-89.0370477,30.915215600000003
-86.8421125,32.79136210000001
-79.97522120000002,36.3708661
-94.028678,34.1318213
-86.8094808,33.5178769
-91.79097,33.62812
-124.28957,42.0549
-93.3792057,38.2259245
-83.88492,43.59527
-91.7538817,33.6946684
-124.131221,42.0809237
-117.7348304,48.6306003
-123.4974762,44.127802
-81.0975397,33.853453
-123.0826335,44.9046074
-107.71625,38.4948194
-91.82208179999999,35.65049050000001
-78.9827,36.39815
-85.2,39.3
-91.62176,35.5525
-92.6586401,30.82273630000001
-85.2,39.3
-91.79097,33.62812
-97.41107,42.03271
-85.97567,41.68677
-83.2077645,31.402906800000004
-122.5337802,45.0503046
-81.80057240000002,36.47855379999999
-85.23084140000002,30.670725
-122.9381639,46.1381594
-123.0681839,46.659901
-81.73,30.35
-89.1324866,32.7603148
-95.3704009,29.752554
-84.6688348,32.085419
-88.59517509999998,32.3029712
-89.2277026,31.9677239
-115.1657994,47.331185700000006
-84.31212640000003,32.9047684
-89.28874,31.98287
-87.91386700000002,41.121314700000006
-121.2317125,40.3077991
-88.8838834,34.746889200000005
-117.8299,44.774
-107.71625,38.4948194
-124.131221,42.0809237
-89.11771999999998,32.771609999999995
-121.8347401,45.83542050000001
-123.4351223,42.9253904
-123.4351223,42.9253904
-79.96889,36.39392
-122.5337802,45.0503046
-120.3798102,42.2130921
-93.318747,33.3717338
-124.28957,42.0549
-90.9247501,32.4659886
-76.60372219999998,39.29941450000001
-93.3792057,38.2259245
-122.94969009999998,44.8023143
-91.62176,35.5525
-74.38145,40.53034
-87.80584019999998,42.6964412
-99.6,27.8
-85.5,38.2
-122.95059,46.14682
-91.4048249,37.5877447
-123.36505,42.94962
-107.71625,38.4948194
-116.5622428,47.2237308
-120.8335502,46.3087413
-123.36859,44.54014
-89.0370477,30.915215600000003
-122.9381639,46.1381594
-122.67563,45.5118
-107.71625,38.4948194
-94.9187569,47.5796497
-86.8094808,33.5178769
-89.41746409999998,31.8321598
-123.0847061,44.06371729999999
-123.6108694,42.589495
-93.37455,38.25156
-76.7567368,35.8087701
-119.0692659,35.93935829999999
-123.0179348,44.059912
-93.37455,38.25156
-92.18362,33.03865
-116.77875520000002,46.8872308
-121.6626561,45.7834627
-120.3798102,42.2130921
-120.3798102,42.2130921
-109.9973244,33.8549816
-122.4014193,40.1381076
-123.36859,44.54014
-117.10301409999998,46.4000187
-124.1460963,40.8134774
-123.717363,45.48291079999999
-90.01865550000002,31.60548799999999
-122.28015,40.4526321
-93.37455,38.25156
-116.5622428,47.2237308
-123.4351223,42.9253904
-122.95298,46.72895
-122.9381639,46.1381594
-122.61622,44.777
-123.34327,43.2109
-123.0776058,44.25532860000001
-122.6882145,45.505603
-123.717363,45.48291079999999
-123.34327,43.2109
-124.1460963,40.8134774
-122.5337802,45.0503046
-122.67563,45.5118
-116.7977799,43.94233970000001
-91.50077,44.81658
-81.0809848,32.081259
-81.36194019999998,32.98209
-108.3326648,37.6191472
-81.22985299999998,32.7490635
-122.4014193,40.1381076
-123.8289747,40.7395757
-123.00316409999998,46.036805
-122.47886,44.75369
-123.45574,44.54345989999999
-122.7691734,46.027172
-90.5839577,47.99954839999999
-123.34327,43.2109
-117.7348304,48.6306003
-121.6626561,45.7834627
-93.37455,38.25156
-93.37455,38.25156
-93.3792057,38.2259245
-124.131221,42.0809237
-107.71625,38.4948194
-123.0847061,44.06371729999999
-117.538791,48.1422375
-116.7977799,43.94233970000001
-123.17094,44.27194
-124.131221,42.0809237
-124.131221,42.0809237
-92.2039933,33.0370098
-122.5337802,45.0503046
-123.0847061,44.06371729999999
-90.0523125,35.1428747
-93.1428341,35.2785177
-93.3792057,38.2259245
-122.84226,46.00813
-123.8289747,40.7395757
-93.37455,38.25156
-122.6882145,45.505603
-121.6324881,46.491285
-123.42536,42.73677
-86.81175999999998,33.52068
-93.37455,38.25156
-95.6037465,34.2476471
-122.5337802,45.0503046
-124.1460963,40.8134774
-77.43862,35.37511
-81.0809848,32.081259
-83.78364029999999,31.954542100000005
-90.18045,32.29887
-107.71625,38.4948194
-93.37455,38.25156
-95.6037465,34.2476471
-124.131221,42.0809237
-117.7348304,48.6306003
-123.08855,44.04992
-122.5337802,45.0503046
-117.538791,48.1422375
-74.39393390000002,40.5054763
-121.6164031,45.629922
-85.514,30.95691
-118.94787,44.41613
-123.3719554,44.34393729999999
-76.74956999999998,35.8663
-123.34327,43.2109
-122.95525,44.84955
-76.7567368,35.8087701
-85.00083000000002,32.4681
-123.36505,42.94962
-123.6108694,42.589495
-80.37,25.85
-123.6108694,42.589495
-122.95059,46.14682
-93.4397386,31.3768166
-123.6108694,42.589495
-122.94969009999998,44.8023143
-77.43862,35.37511
-122.67563,45.5118
-93.37455,38.25156
-118.06212,48.61053
-122.67563,45.5118
-95.3704009,29.752554
-123.0847061,44.06371729999999
-123.0179348,44.059912
-117.8797007,45.6428118
-121.6164031,45.629922
-123.51426200000002,45.1916734
-117.7348304,48.6306003
-117.90455,48.54657
-86.95399,33.40203
-107.71625,38.4948194
-95.6037465,34.2476471
-123.06972749999998,43.7887466
-122.57804,45.14765
-124.1460963,40.8134774
-123.6108694,42.589495
-123.0826335,44.9046074
-121.2317125,40.3077991
-123.01955,44.04788
-89.8879304,30.7579352
-124.1460963,40.8134774
-123.36859,44.54014
-123.0847061,44.06371729999999
-123.51426200000002,45.1916734
-74.25,40.62
-74.25,40.62
-93.37455,38.25156
-108.07087,38.74519
-88.22664340000001,34.429206
-84.20679919999998,43.0089792
-74.17390569999998,40.73507470000001
-84.38837170000002,33.755711
-86.317392,35.8807375
-117.3205123,33.1412124
-90.2174318,38.629185
-89.5308903,39.58890940000001
-93.2935778,37.2034299
-86.317392,35.8807375
-84.9869547,32.466023
-83.81547909999998,34.319379
-87.4885984,36.8655961
-81.4388858,41.2527491
-94.0491077,36.1731365
-81.4388858,41.2527491
-86.23617440000002,34.2512489
-82.52940650000002,43.2110534
-98.83727809999999,46.9120821
-87.89424509999998,37.06434309999999
-123.36859,44.54014
-89.1324866,32.3077848
-124.131221,42.0809237
-93.3792057,38.2259245
-123.01955,44.04788
-95.7510475,36.1902565
-124.131221,42.0809237
-87.5791287,32.9204235
-92.6387795,35.164238899999994
-83.28093,30.83473
-87.62216,32.99879
-88.6048306,41.34266160000001
-92.6586401,31.91961239999999
-124.22424,43.40661
-116.03431940000002,46.255167
-95.7510475,36.1902565
-87.91386700000002,32.4068841
-122.9615521,42.4081356
-123.9260215,46.8765217
-123.0847061,44.06371729999999
-123.0847061,44.06371729999999
-95.7510475,36.1902565
-90.9247501,32.4659886
-121.2317125,40.3077991
-124.131221,42.0809237
-120.97042340000002,37.6346973
-87.02244420000002,31.0909734
-95.6037465,34.2476471
-118.1770385,48.77513279999999
