lng,lat
-124.131221,42.0809237
-122.94039,40.73243
-123.6108694,42.589495
-83.07989,43.32859000000001
-122.9281375,40.7415454
-122.9260393,42.5373368
-96.5143087,41.4369374
-79.8520818,36.71340170000001
-79.7512033,34.0685346
-104.61252,38.26375
-93.55185,34.32564
-118.1766294,33.96672119999999
-90.0523125,35.1428747
-122.94969009999998,44.8023143
-85.49129,41.15648
-122.53305,45.28791
-122.5110937,44.8085931
-123.06972749999998,43.7887466
-124.1460963,40.8134774
-118.2351192,33.8803536
-124.131221,42.0809237
-88.08030509999998,30.8242537
-93.29593,33.35338
-124.131221,42.0809237
-124.131221,42.0809237
-118.83297,45.48373
-87.3961168,31.5040364
-117.7348304,48.6306003
-86.54006740000001,37.1184213
-121.5415985,45.6259291
-123.6108694,42.589495
-86.8094808,33.5178769
-123.4351223,42.9253904
-118.2000277,33.919864700000005
-106.17118,40.05187
-124.131221,42.0809237
-118.2234229,34.00637469999999
-85.49129,41.15648
-124.131221,42.0809237
-123.9260215,46.8765217
-96.5143087,41.4369374
-123.2374563,43.16992020000001
-121.9245556,38.1705985
-85.49129,41.15648
-85.1271907,34.256657700000005
-122.9281375,40.7415454
-121.6164031,45.629922
-81.58157759999997,32.324029100000004
-115.35557,47.59723
-78.67958359999999,35.6631125
-122.8348938,45.1308865
-92.6387795,35.164238899999994
-124.131221,42.0809237
-79.96889,36.39392
-92.6387795,35.164238899999994
-92.5792482,33.1872424
-82.2365981,31.3250399
-93.4397386,31.3768166
-124.131221,42.0809237
-120.3798102,42.2130921
-122.9615521,42.4081356
-91.53563,37.63678
-120.34598,42.18907
-87.32149079999998,31.5319093
-124.1460963,40.8134774
-120.3798102,42.2130921
-117.7348304,48.6306003
-79.97522120000002,36.3708661
-80.1205256,35.48781279999999
-122.83783,42.43873
-104.7162706,44.8345866
-123.45574,44.54345989999999
-123.4351223,42.9253904
-89.7942892,42.53116179999999
-93.1428341,35.2785177
-86.81175999999998,33.52068
-92.1057549,33.6444761
-123.9260215,46.8765217
-124.131221,42.0809237
-75.64408420000002,42.7114187
-95.6037465,34.2476471
-118.1766294,33.96672119999999
-116.937518,44.3591675
-96.5143087,41.4369374
-88.14865700000001,33.267534000000005
-87.3961168,31.5040364
-88.0705319,44.40193499999999
-81.96439129999997,33.4577032
-89.20867729999998,33.3909832
-122.4329242,41.4597837
-92.1057549,33.6444761
-122.94969009999998,44.8023143
-90.403094,38.28425670000001
-122.5337802,45.0503046
-93.4397386,31.3768166
-122.5337802,45.0503046
-123.0179348,44.059912
-79.96403389999998,35.4531341
-92.4011124,31.5830311
-92.8178291,34.3431454
-89.4553088,39.1322873
-122.930879,44.0457065
-122.9615521,42.4081356
-87.72095589999998,31.7889793
-116.4034565,43.5644359
-93.1378173,33.8905971
-89.17676999999998,33.31193
-88.9222277,31.1894537
-95.36905,35.74848
-93.1428341,35.2785177
-95.36905,35.74848
-79.97522120000002,36.3708661
-89.15288000000002,32.33232
-84.1224036,33.0531651
-117.01705,46.41873
-93.4397386,31.3768166
-90.19956,38.62775
-93.1478514,35.031174799999995
-87.86104,41.12001
-91.50150090000001,44.85941920000001
-90.19956,38.62775
-97.50603,38.00005
-116.1006931,45.8917511
-78.28178340000002,34.3751643
-85.54062090000002,30.9339226
-123.0847061,44.06371729999999
-78.97407249999998,33.879670000000004
-81.96439129999997,33.4577032
-116.5622428,47.2237308
-123.0847061,44.06371729999999
-122.222844,48.9689953
-89.20867729999998,33.3909832
-83.37893890000002,33.3069978
-93.1428341,35.2785177
-123.11117,45.51925
-88.8,32.3
-119.0,39.6
-89.6,35.1
-116.7578804,48.165887100000006
-86.8094808,33.5178769
-94.9350929,36.031526
-92.6785092,34.1463434
-85.47880649999998,41.1521887
-87.91386700000002,41.121314700000006
-116.1006931,45.8917511
-81.65556070000002,30.3276337
-87.3961168,31.5040364
-108.7027539,45.6426589
-91.50150090000001,44.85941920000001
-122.5337802,45.0503046
-93.1478514,35.031174799999995
-104.6296338,38.2897949
-118.2351192,33.8803536
-85.54062090000002,30.9339226
-122.9381639,46.1381594
-89.20867729999998,33.3909832
-122.4768981,44.7677947
-92.6785092,34.1463434
-123.1292512,45.6663483
-121.6331637,43.4990707
-93.14941,33.92195
-123.4272047,42.78881370000001
-118.1766294,33.96672119999999
-92.64014,31.92584
-122.2859016,46.5443556
-122.9281375,40.7415454
-121.2317125,40.3077991
-86.8094808,33.5178769
-123.0847061,44.06371729999999
-121.2317125,40.3077991
-124.1460963,40.8134774
-123.6108694,42.589495
-111.9737732,41.2231225
-122.84226,46.00813
-93.29593,33.35338
-121.78169040000002,42.2249288
-83.37893890000002,33.3069978
-87.32149079999998,31.5319093
-93.1378173,33.084575300000004
-87.86104,41.12001
-83.37893890000002,30.7729189
-93.14941,33.92195
-86.2516271,33.173129
-87.3961168,31.5040364
-96.38602,33.99321
-81.97522,33.4793
-122.91408,42.37585
-123.0847061,44.06371729999999
-123.1292512,45.6663483
-103.4511768,37.29222439999999
-92.40777,31.524590000000003
-123.2842446,45.18350820000001
-118.243891,34.0653347
-118.2234229,34.00637469999999
-116.8791817,47.8409605
-122.4329242,41.4597837
-119.05351,35.97828
-84.1224036,33.0531651
-87.73696070000004,31.9272428
-121.6324881,46.491285
-121.6164031,45.629922
-122.4768981,44.7677947
-86.2970998,37.4529896
-92.5792482,33.1872424
-76.74956999999998,35.8663
-88.29476749999998,41.75798959999999
-116.8791817,47.8409605
-122.6882145,45.505603
-106.8063989,41.4549764
-87.64057,41.50228
-92.6586401,33.723273299999995
-107.71625,38.4948194
-123.08855,44.04992
-121.8347401,45.83542050000001
-121.6164031,45.629922
-121.8347401,45.83542050000001
-123.13223,45.57017099999999
-122.7398348,46.46427689999999
-122.4768981,44.7677947
-122.4768981,44.7677947
-87.55936129999998,41.5154536
-81.64734399999998,34.2679755
-118.72552759999998,45.37422520000001
-92.2039933,31.860018300000004
-121.6626561,45.7834627
-118.1766294,33.96672119999999
-122.94039,40.73243
-123.4293696,43.1038157
-83.07989,43.32859000000001
-98.4869905,29.422658
-85.49129,41.15648
-122.9281375,40.7415454
-93.4397386,31.3768166
-85.1271907,34.256657700000005
-121.6626561,45.7834627
-124.131221,42.0809237
-95.6037465,34.2476471
-122.47886,44.75369
-122.9281375,40.7415454
-123.4974762,44.127802
-95.3704009,29.752554
-123.06972749999998,43.7887466
-121.82048,45.72558
-82.47417,42.91462
-122.6882145,45.505603
-123.8289747,40.7395757
-123.08855,44.04992
-81.61925,34.27456
-87.55936129999998,41.5154536
-93.682608,31.5982488
-123.6108694,42.589495
-87.55936129999998,41.5154536
-79.92486690000001,32.7791432
-106.8063989,41.4549764
-95.6037465,34.2476471
-93.9776389,29.8796363
-114.1413442,48.4479632
-93.1378173,33.8905971
-87.86970559999996,41.95450049999999
-82.13524,31.18189000000001
-81.64734399999998,34.2679755
-123.44882,44.05857
-94.5211935,31.5941955
-96.375799,30.6821782
-79.8520818,36.71340170000001
-124.131221,42.0809237
-124.131221,42.0809237
-123.8289747,40.7395757
-83.44301180000002,33.6005808
-88.9222277,31.1894537
-89.1324866,32.7603148
-92.797901,31.43804930000001
-122.57804,45.14765
-123.0179348,44.059912
-82.47417,42.91462
-123.0179348,44.059912
-122.6882145,45.505603
-124.1460963,40.8134774
-113.8410143,42.569171
-81.96439129999997,33.4577032
-87.55936129999998,41.5154536
-87.55936129999998,41.5154536
-124.131221,42.0809237
-87.5791287,32.9204235
-89.17676999999998,33.31193
-124.131221,42.0809237
-124.131221,42.0809237
-93.29593,33.35338
-124.1460963,40.8134774
-123.36505,42.94962
-124.1460963,40.8134774
-86.23617440000002,34.2512489
-121.6164031,45.629922
-88.29476749999998,41.75798959999999
-82.47417,42.91462
-124.131221,42.0809237
-107.71625,38.4948194
-121.6626561,45.7834627
-87.55936129999998,41.5154536
-122.2770147,45.6128131
-87.83785999999998,32.50476
-107.71625,38.4948194
-106.8063989,41.4549764
-87.50000820000002,30.8258811
-87.77141359999996,41.74408560000001
-94.01266,30.12455
-123.4351223,42.9253904
-85.49129,41.15648
-107.8776,38.47863
-118.1770385,48.77513279999999
-87.86104,41.12001
-122.9281375,40.7415454
-90.5839577,47.99954839999999
-106.8063989,41.4549764
-122.9281375,40.7415454
-93.1478514,35.031174799999995
-123.6108694,42.589495
-122.9281375,40.7415454
-117.7348304,48.6306003
-122.9281375,40.7415454
-112.0789355,33.4495511
-121.2317125,40.3077991
-124.131221,42.0809237
-115.2616765,47.748476200000006
-123.36505,42.94962
-124.131221,42.0809237
-122.6882145,45.505603
-122.6882145,45.505603
-120.34598,42.18907
-92.64116,35.16077
-81.64734399999998,34.2679755
-120.3798102,42.2130921
-123.4974762,44.127802
-93.2935778,37.2034299
-92.64116,35.16077
-123.36505,42.94962
-107.71625,38.4948194
-116.11967,45.92575
-87.77141359999996,41.74408560000001
-123.8289747,40.7395757
-106.17118,40.05187
-81.61925,34.27456
-87.32396,31.52798
-123.0847061,44.06371729999999
-88.53719579999998,36.102188700000006
-79.97522120000002,36.3708661
-87.63245,41.88425
-123.3070994,43.2823954
-123.2005853,43.9697922
-103.57514,43.93384
-123.8289747,40.7395757
-92.6387795,35.164238899999994
-85.49129,41.15648
-123.4351223,42.9253904
-118.2000277,33.919864700000005
-122.94039,40.73243
-87.77141359999996,41.74408560000001
-90.1307797,30.4587407
-76.7567368,35.8087701
-123.6108694,42.589495
-121.2317125,40.3077991
-123.0179348,44.059912
-122.6882145,45.505603
-123.01955,44.04788
-123.6108694,42.589495
-123.0179348,44.059912
-122.930879,44.0457065
-121.6626561,45.7834627
-123.8289747,40.7395757
-123.4351223,42.9253904
-123.8289747,40.7395757
-92.66546,33.21151
-123.36505,42.94962
-123.8289747,40.7395757
-78.63419959999997,36.7729379
-120.34598,42.18907
-74.39393390000002,40.5054763
-122.930879,44.0457065
-92.6785092,34.1463434
-78.63419959999997,36.7729379
-86.4794359,41.72678
-94.8520636,33.924262799999994
-106.8063989,41.4549764
-79.582819,35.874799
-124.131221,42.0809237
-124.131221,42.0809237
-121.82048,45.72558
-92.4011124,31.5830311
-89.13725269999998,31.6995406
-93.1378173,33.8905971
-79.93160999999998,32.78115
-116.4034565,43.5644359
-90.5839577,47.99954839999999
-116.8791817,47.8409605
-122.67563,45.5118
-92.64014,31.92584
-121.2317125,40.3077991
-122.6882145,45.505603
-99.50223,27.53092
-121.3084088,38.9052036
-87.02244420000002,31.0909734
-93.29593,33.35338
-83.57096399999998,34.715095500000004
-96.7012424,40.8298688
-107.8776,38.47863
-96.14523,31.36042
-124.131221,42.0809237
-123.24349,46.00236
-122.6882145,45.505603
-121.2317125,40.3077991
-89.13725269999998,31.6995406
-86.8094808,33.5178769
-123.0847061,44.06371729999999
-123.44882,44.05857
-87.55936129999998,41.5154536
-124.131221,42.0809237
-120.3798102,42.2130921
-123.36505,42.94962
-83.07989,43.32859000000001
-87.55936129999998,41.5154536
-123.4351223,42.9253904
-123.2374563,43.16992020000001
-123.51426200000002,45.1916734
-123.4974762,44.127802
-90.5068824,31.10130250000001
-123.0826335,44.9046074
-93.1378173,33.8905971
-86.11410450000002,43.4371449
-123.44882,44.05857
-116.5622428,47.2237308
-84.98175400000002,30.2937344
-123.0768785,45.1779383
-92.6387795,35.164238899999994
-79.92486690000001,32.7791432
-78.36146719999998,35.7618435
-89.13725269999998,31.6995406
-122.6882145,45.505603
-120.3798102,42.2130921
-98.49461,29.42458
-81.4169093,35.81519739999999
-123.2842446,45.18350820000001
-92.6586401,33.723273299999995
-106.8063989,41.4549764
-95.3704009,29.752554
-124.131221,42.0809237
-75.3936808,40.6238902
-80.23213129999998,38.9524513
-79.97522120000002,36.3708661
-82.47417,42.91462
-76.74956999999998,35.8663
-121.2317125,40.3077991
-121.51073,45.70886
-82.47417,42.91462
-124.131221,42.0809237
-124.131221,42.0809237
-91.09694,43.0531025
-83.07989,43.32859000000001
-123.0847061,44.06371729999999
-96.1739116,31.3202728
-93.318747,33.3717338
-91.4048249,37.5877447
-116.56625,47.31624
-92.1057549,33.9124759
-86.8094808,33.5178769
-79.92486690000001,32.7791432
-122.4768981,44.7677947
-121.22745,40.3114
-83.37893890000002,33.3069978
-78.97407249999998,33.879670000000004
-77.4128193,35.3744041
-77.4128193,35.3744041
-89.2181911,37.0482026
-76.7567368,35.8087701
-76.74956999999998,35.8663
-76.74956999999998,35.8663
-122.94969009999998,44.8023143
-94.0082563,30.1671932
-79.97522120000002,36.3708661
-93.318747,33.3717338
-116.1006931,45.8917511
-94.9350929,36.031526
-92.2039933,31.860018300000004
-92.64014,31.92584
-87.4417,46.28169000000001
-123.0847061,44.06371729999999
-80.21914,35.44515
-122.6882145,45.505603
-120.34598,42.18907
-123.13223,45.57017099999999
-123.0826335,44.9046074
-123.0847061,44.06371729999999
-124.131221,42.0809237
-123.13223,45.57017099999999
-87.91386700000002,32.4068841
-86.9523954,33.389869
-117.3675233,33.999677
-86.81175999999998,33.52068
-87.62216,32.99879
-103.9319295,44.481587
-93.2181477,33.262231
-78.28178340000002,34.3751643
-82.79941939999998,40.7140659
-94.9350929,36.031526
-123.06972749999998,43.7887466
-93.318747,33.3717338
-94.7357406,30.9158849
-86.2970998,37.4529896
-90.5839577,47.99954839999999
-96.375799,30.6821782
-123.2184154,43.0762203
-80.7990185,36.3301314
-81.93494,34.94839
-77.4128193,35.3744041
-123.8289747,40.7395757
-123.13223,45.57017099999999
-89.1324866,32.3077848
-99.50223,27.53092
-123.6108694,42.589495
-81.96439129999997,33.4577032
-121.8347401,45.83542050000001
-91.50150090000001,44.85941920000001
-99.50223,27.53092
-120.3798102,42.2130921
-99.4450439,27.5676627
-94.76915859999998,31.03735360000001
-87.02244420000002,31.0909734
-93.6217802,33.6095043
-123.4293696,43.1038157
-123.2374563,43.16992020000001
-96.79625279999999,32.7863301
-94.9350929,36.031526
-116.1006931,45.8917511
-124.131221,42.0809237
-76.74956999999998,35.8663
-76.74956999999998,35.8663
-116.8791817,47.8409605
-93.76382559999999,36.9161698
-122.6882145,45.505603
-76.74956999999998,35.8663
-123.46146670000002,45.0413019
-123.44882,44.05857
-122.6882145,45.505603
-77.85959629999998,35.193518
-123.4313,48.11873
-79.7512033,34.0685346
-91.01471,36.99654
-74.16509909999998,40.6967435
-122.67563,45.5118
-120.3798102,42.2130921
-123.0847061,44.06371729999999
-88.9796776,33.119747100000005
-93.4397386,31.3768166
-95.3704009,29.752554
-91.50150090000001,44.85941920000001
-87.55936129999998,41.5154536
-81.2188355,38.2297075
-95.3704009,29.752554
-93.4397386,31.3768166
-95.3704009,29.752554
-90.0523125,35.1428747
-114.18228,48.37064
-121.82048,45.72558
-123.1546587,47.21901389999999
-87.55936129999998,41.5154536
-87.55936129999998,41.5154536
-78.72494689999998,41.10717289999999
-123.2184154,43.0762203
-93.6217802,33.6095043
-93.6217802,33.6095043
-87.02244420000002,31.0909734
-92.64014,31.92584
-90.6393702,31.5810726
-116.9019082,43.7988143
-116.9019082,43.7988143
-116.9019082,43.7988143
-87.3961168,31.5040364
-123.4351223,42.9253904
-77.43862,35.37511
-122.5337802,45.0503046
-94.9870491,29.7299827
-123.4351223,42.9253904
-117.538791,48.1422375
-89.02749150000002,42.7328159
-123.31516,43.66337
-121.2317125,40.3077991
-122.9615521,42.4081356
-123.3954,45.0967
-91.50150090000001,44.85941920000001
-123.3719554,44.34393729999999
-123.2374563,43.16992020000001
-75.1165915,39.95561470000001
-123.2184154,43.0762203
-91.50150090000001,44.85941920000001
-118.94787,44.41613
-94.9870491,29.7299827
-87.55936129999998,41.5154536
-79.0334288,43.0984101
-122.33892,48.41618
-93.1378173,33.8905971
-88.9222277,31.1894537
-93.318747,33.3717338
-106.8063989,41.4549764
-87.02244420000002,35.66032720000001
-83.88864000000002,32.5539
-121.2317125,40.3077991
-124.1460963,40.8134774
-116.1006931,45.8917511
-123.42536,42.73677
-97.9157099,29.5068941
-123.1292512,45.6663483
-121.29973259999998,48.1521463
-76.7567368,35.8087701
-85.1686743,32.15074680000001
-85.1686743,32.15074680000001
-81.61925,34.27456
-91.45728,42.48398
-123.2374563,43.16992020000001
-87.6291268,41.88347279999999
-79.93160999999998,32.78115
-95.3704009,29.752554
-88.29476749999998,41.75798959999999
-86.23617440000002,34.2512489
-95.3704009,29.752554
-85.47880649999998,41.1521887
-86.6207943,31.720525899999995
-87.8844309,42.5216933
-85.47880649999998,41.1521887
-121.6324881,46.491285
-79.97522120000002,35.96231810000001
-87.55936129999998,41.5154536
-122.90615,44.00003
-85.47880649999998,41.1521887
-85.47880649999998,41.1521887
-87.91386700000002,41.121314700000006
-96.1739116,31.3202728
-85.47880649999998,41.1521887
-121.5415985,45.6259291
-85.47880649999998,41.1521887
-123.2184154,43.0762203
-90.2174318,38.629185
-93.4397386,34.393834600000005
-86.8094808,33.5178769
-123.1292512,45.6663483
-124.1460963,40.8134774
-92.1057549,33.6444761
-122.3667585,48.4094193
-81.29865,32.13215
-122.4417426,47.2529105
-89.81303559999998,33.7516314
-122.28015,40.4526321
-88.29476749999998,41.75798959999999
-78.28178340000002,34.3751643
-96.1739116,31.3202728
-124.15953,40.80328
-123.4293696,43.1038157
-81.29865,32.13215
-81.28585,35.28511
-92.2039933,31.860018300000004
-124.131221,42.0809237
-113.7394389,47.3013686
-123.3954,45.0967
-116.5622428,47.2237308
-116.5622428,47.2237308
-81.31793640000002,32.125949
-81.29865,32.13215
-81.29865,32.13215
-86.6207943,31.720525899999995
-85.85003,36.53577
-95.3704009,29.752554
-123.42858,43.10247
-99.4450439,27.5676627
-89.5120084,32.4910672
-90.15,38.68
-122.2770147,45.6128131
-123.42858,43.10247
-124.131221,42.0809237
-99.4450439,27.5676627
-91.45728,42.48398
-87.56924609999999,34.7830467
-92.2039933,33.0370098
-121.6164031,45.629922
-89.2277026,31.9677239
-81.31793640000002,32.125949
-123.4293696,43.1038157
-121.82048,45.72558
-81.31793640000002,32.125949
-86.81175999999998,33.52068
-114.2704102,48.1865701
-85.69,38.14
-117.7348304,48.6306003
-123.42858,43.10247
-76.74956999999998,35.8663
-86.71897,31.6673
-106.1757203,40.0571876
-92.1057549,33.6444761
-80.43526,35.39882
-92.1057549,33.6444761
-86.2970998,37.4529896
-95.36968,29.760590000000004
-95.3704009,29.752554
-77.43862,35.37511
-87.55936129999998,41.5154536
-114.1413442,48.4479632
-121.6164031,45.629922
-76.7567368,35.8087701
-93.29593,33.35338
-85.47880649999998,41.1521887
-90.5068824,31.10130250000001
-95.36968,29.760590000000004
-116.5622428,47.2237308
-91.1736994,37.9302463
-85.47880649999998,41.1521887
-121.5415985,45.6259291
-94.01266,30.12455
-87.91386700000002,41.121314700000006
-90.2174318,38.629185
-116.56625,47.31624
-95.36968,29.760590000000004
-95.3704009,29.752554
-92.1057549,33.6444761
-93.4397386,34.393834600000005
-95.3704009,29.752554
-95.08839609999998,46.7511479
-103.9319295,44.481587
-123.0179348,44.059912
-90.41517,32.84785
-86.8094808,33.5178769
-90.6393702,31.5810726
-93.1378173,33.8905971
-87.55936129999998,41.5154536
-123.3070994,43.2823954
-87.3612205,36.4722803
-76.7567368,35.8087701
-95.3704009,29.752554
-122.94039,40.73243
-121.5415985,45.6259291
-92.2039933,33.0370098
-93.1478514,35.031174799999995
-94.76915859999998,30.0265679
-93.80448309999998,39.7340069
-123.0847061,44.06371729999999
-99.4450439,27.5676627
-95.3704009,29.752554
-123.2842446,45.18350820000001
-115.09546,47.3007
-99.4450439,27.5676627
-92.4011124,31.5830311
-122.5337802,45.0503046
-87.47148809999999,46.2195586
-118.1770385,48.77513279999999
-79.8520818,36.71340170000001
-75.5742467,43.74567070000001
-123.44882,44.05857
-123.2184154,43.0762203
-92.1057549,33.6444761
-123.08855,44.04992
-111.9737732,41.2231225
-95.3704009,29.752554
-116.4034565,43.5644359
-124.131221,42.0809237
-92.1057549,33.6444761
-123.0847061,44.06371729999999
-89.0370477,30.915215600000003
-123.9260215,46.8765217
-81.80057240000002,36.47855379999999
-118.44875,34.22303
-87.5791287,32.9204235
-121.78206000000002,42.22389
-122.5337802,45.0503046
-95.2684437,37.3084425
-84.53648000000003,32.06635
-87.94328370000002,43.6670521
-114.1413442,48.4479632
-85.47880649999998,41.1521887
-122.7398348,46.46427689999999
-85.47880649999998,41.1521887
-85.47880649999998,41.1521887
-85.47880649999998,41.1521887
-96.1739116,31.3202728
-85.47880649999998,41.1521887
-96.365157,34.0331757
-123.2831436,46.0522259
-120.3798102,42.2130921
-123.2374563,43.16992020000001
-85.47880649999998,41.1521887
-89.20867729999998,33.3909832
-107.71625,38.4948194
-87.85393,42.52745
-113.7394389,47.3013686
-122.4768981,44.7677947
-95.8564864,37.5362737
-93.1378173,33.8905971
-112.8004918,46.3577938
-85.00083000000002,32.4681
-92.6586401,31.91961239999999
-92.1057549,33.6444761
-82.47417,42.91462
-124.0075476,40.44518910000001
-95.3704009,29.752554
-87.47148809999999,46.2195586
-93.1378173,33.8905971
-92.6387795,35.164238899999994
-116.347466,47.2193876
-84.3962535,30.6374979
-123.4293696,43.1038157
-87.55936129999998,41.5154536
-120.3798102,42.2130921
-122.7488096,45.6837914
-96.375799,30.6821782
-76.74956999999998,35.8663
-113.48294,47.17743
-83.37893890000002,33.3069978
-123.0847061,44.06371729999999
-92.1057549,33.6444761
-123.06972749999998,43.7887466
-123.06972749999998,43.7887466
-90.0523125,35.1428747
-123.0550763,45.6799234
-93.1478514,35.031174799999995
-121.6324881,46.491285
-95.3704009,29.752554
-93.1378173,33.8905971
-92.59032,34.16903
-80.1205256,35.48781279999999
-123.2842446,45.18350820000001
-92.1057549,33.6444761
-104.81627840000002,38.8413423
-123.1292512,45.6663483
-105.0265195,39.73803710000001
-70.6811613,42.6186994
-85.54062090000002,30.9339226
-87.39617,31.50437
-122.886705,42.28557960000001
-124.131221,42.0809237
-92.1057549,33.6444761
-95.3704009,29.752554
-107.71625,38.4948194
-112.19075,35.25
-121.6932437,41.0249681
-95.8564864,37.5362737
-94.8520636,33.924262799999994
-80.21914,35.44515
-82.63712,30.19053
-83.37893890000002,33.3069978
-124.131221,42.0809237
-83.78364029999999,32.6322468
-83.2077645,31.7664035
-124.131221,42.0809237
-87.83785999999998,32.50476
-81.31793640000002,32.125949
-123.4293696,43.1038157
-123.11117,45.51925
-122.4519408,45.2535432
-76.7567368,35.8087701
-87.47148809999999,46.2195586
-124.131221,42.0809237
-121.6164031,45.629922
-79.93160999999998,32.78115
-92.06427,33.61416
-106.8063989,41.4549764
-123.6108694,42.589495
-90.0886948,38.6372196
-90.6204165,43.8847443
-77.4128193,35.3744041
-117.03728,48.18405
-123.2005853,43.9697922
-123.42858,43.10247
-123.34327,43.2109
-122.9310038,43.96582120000001
-83.12200740000002,41.3559092
-76.7567368,35.8087701
-122.7691734,46.027172
-123.11445,45.61931
-93.34002,32.01503
-86.8094808,33.5178769
-87.91386700000002,32.4068841
-91.45728,42.48398
-83.37893890000002,33.3069978
-92.06427,33.61416
-93.46477,34.26487
-92.5792482,33.1872424
-123.6108694,42.589495
-112.19075,35.25
-123.08855,44.04992
-90.01865550000002,31.60548799999999
-84.1224036,33.0531651
-93.1378173,33.8905971
-116.94296,43.78648
-81.28585,35.28511
-116.7977799,43.94233970000001
-115.1657994,47.331185700000006
-92.1057549,33.9124759
-124.131221,42.0809237
-83.07989,43.32859000000001
-79.96403389999998,35.192376
-123.3719554,44.34393729999999
-123.46146670000002,45.0413019
-122.6882145,45.505603
-77.99670429999998,38.4319863
-116.35106,43.6952
-86.8094808,33.5178769
-116.7977799,43.94233970000001
-124.1460963,40.8134774
-123.6108694,42.589495
-124.131221,42.0809237
-81.31793640000002,32.125949
-121.6164031,45.629922
-87.3959564,39.472912
-115.2616765,47.748476200000006
-124.0075476,40.44518910000001
-93.1428341,35.2785177
-122.7709422,44.5395868
-89.47569,32.3642
-110.9652537,41.2664704
-124.0075476,40.44518910000001
-123.0847061,44.06371729999999
-124.1460963,40.8134774
-116.7977799,43.94233970000001
-95.8564864,37.5362737
-122.5337802,45.0503046
-81.31793640000002,32.125949
-123.6108694,42.589495
-122.4768981,44.7677947
-86.81175999999998,33.52068
-80.21914,35.44515
-124.131221,42.0809237
-123.6108694,42.589495
-81.31793640000002,32.125949
-123.0847061,44.06371729999999
-104.81627840000002,38.8413423
-123.6108694,42.589495
-123.4351223,42.9253904
-78.67958359999999,35.6631125
-87.55936129999998,41.5154536
-123.42858,43.10247
-75.33704,43.48298
-122.4768981,44.7677947
-91.4048249,37.5877447
-116.7977799,43.94233970000001
-80.3,25.78
-123.0847061,44.06371729999999
-123.29724,44.31542
-87.55936129999998,41.5154536
-123.0179348,44.059912
-96.99573,33.04722
-123.06972749999998,43.7887466
-92.49999179999999,33.9051356
-123.0826335,44.9046074
-94.01266,30.12455
-123.44882,44.05857
-107.8776,38.47863
-123.4351223,42.9253904
-121.6164031,45.629922
-78.28178340000002,34.3751643
-124.131221,42.0809237
-124.131221,42.0809237
-92.1057549,33.6444761
-87.8156715,33.6431187
-104.81627840000002,38.8413423
-122.6882145,45.505603
-116.69266,43.66749
-123.0179348,44.059912
-84.5117321,39.42964129999999
-92.9575607,36.0312601
-122.27511,46.55465
-123.2476968,45.4901614
-77.43862,35.37511
-121.29973259999998,48.1521463
-81.97522,33.4793
-79.97522120000002,32.8669545
-117.538791,48.1422375
-96.79625279999999,32.7863301
-124.131221,42.0809237
-82.88271,39.85389
-120.97042340000002,37.6346973
-96.99573,33.04722
-90.6204165,43.8847443
-117.01705,46.41873
-124.131221,42.0809237
-83.48003,33.3068
-89.90173,43.71156
-124.131221,42.0809237
-123.6108694,42.589495
-76.7567368,35.8087701
-79.79436,38.54527
-123.06452,43.79734000000001
-123.9260215,46.8765217
-122.9490589,46.7417817
-123.4351223,42.9253904
-92.2039933,33.0370098
-88.70308,32.36509
-89.17676999999998,33.31193
-90.0523125,35.1428747
-122.47886,44.75369
-123.6108694,42.589495
-74.39393390000002,40.5054763
-81.78333,32.44892
-122.371366,45.53043659999999
-94.01266,30.12455
-123.6108694,42.589495
-93.19223,33.098859999999995
-93.1428341,35.2785177
-121.6164031,45.629922
-95.6037465,34.2476471
-107.8776,38.47863
-123.4351223,42.9253904
-120.3798102,42.2130921
-116.4034565,43.5644359
-81.31793640000002,32.125949
-87.48020679999998,33.97160529999999
-92.6387795,35.164238899999994
-122.4768981,44.7677947
-87.48020679999998,33.97160529999999
-92.6785092,34.1463434
-79.93160999999998,32.78115
-93.4397386,34.393834600000005
-123.06972749999998,43.7887466
-94.0082563,30.1671932
-93.318747,33.3717338
-122.930879,44.0457065
-116.7977799,43.94233970000001
-121.6164031,45.629922
-92.66546,33.21151
-121.6164031,45.629922
-84.87763919999998,41.78585289999999
-84.87763919999998,41.78585289999999
-123.11445,45.61931
-121.95585,46.53534000000001
-123.06972749999998,43.7887466
-123.00316409999998,46.036805
-92.6586401,31.91961239999999
-81.49379929999998,31.6860953
-114.2704102,48.1865701
-116.90253020000002,46.20350879999999
-93.24086,33.267509999999994
-76.74956999999998,35.8663
-122.27511,46.55465
-117.4316272,47.66007159999999
-123.3006354,48.0962308
-84.9193082,33.17786210000001
-116.7977799,43.94233970000001
-107.71625,38.4948194
-122.3169216,48.4919143
-79.7512033,34.0685346
-99.7678687,40.7460879
-123.08855,44.04992
-99.7678687,40.7460879
-93.1378173,33.8905971
-122.930879,44.0457065
-123.8289747,40.7395757
-96.99573,33.04722
-121.6324881,46.491285
-74.39393390000002,40.5054763
-92.5792482,33.1872424
-79.93160999999998,32.78115
-79.7512033,34.0685346
-123.9260215,46.8765217
-121.6331637,43.4990707
-123.0847061,44.06371729999999
-122.4768981,44.7677947
-121.60421,48.25431
-123.11445,45.61931
-93.14941,33.92195
-123.0847061,44.06371729999999
-121.2317125,40.3077991
